,review,label
10,"Maybe I just got a bad one, but this bridge is poorly finished. There are extreme stamping striations at the rear of the bridge where the adjuster screws pass through. These striations are really severe. Also, the bottom side of the bridge is a mess. I know that you'll never see it once mounted, but it just adds to the fact that this (these) bridge(s) are poorly made with little or no attention to quality control. This bridge is unacceptable, especially for an item that is ""Made in USA""....or so they claim. The workmanship is so poor that I'm beginning to wonder if this may be a fake. Whatever the case, this bridge isn't going on my '54 build. Unfortunately, this bridge sat unopened on a shelf in my shop for a couple of months during which time the return window for Amazon had closed. That's my fault. I should have inspected the part immediately so I wouldn't be stuck with it. The bottom line here is that it's up to you. You can take your chances and buy this bridge from Amazon, but I would inspect it immediately. A better route would be to buy it locally and check it for quality before handing over your dinero. BTW-I snapped some photos hoping that I could include them in this review only to find that video is the only option.",0
11,"Garbage. First unit didn't work. Second is super noisy. Output is in mono, so if you attach headphones to it it'll just play out of one side. The adapters to fix this on Amazon were all crap. Don't waste your time. Just get something decent. You bum!",0
12,"This pad is waste of money even at a dime per piece. A dish washing foam pad that you get a dozen for a buck from a $.99 store would be better. There is no way to attach it to a violin. No instruction of use. Just a small piece of very soft foam. Hard to believe Amazon would sell things like this as a ""product"".",0
13,"This is G7th's little brother to the G7th G7 Performance 2 capo which I own and love. This barely works on a guitar, at least a good acoustic one. It's too weak and flimsy in comparison to the same capo they make and market as the G7th G7 Performance 2 Capo....that's the one you want, and it will be the last capo you will ever use or buy. I needed a backup, and this doesn't qualify as a worthy capo on any level. You can tell the difference in size and weight....the G7th G7 Performance 2 Capo is more expensive, is heavier in weight and in girth. I wasted good money on this not knowing they added this cheap junk to get folks to buy in at a lower price point....$67 for the ""good one,"" versus $37 for this junk. Buyer beware!",0
14,"Delivered WITHOUT the belt clip, then call it loop. People if you return an item, Please send all parts back.",0
15,"Should have checked it out in person, kind of flimsy, definitely not too roadworthy, spend more  $, recommend Ultimate stands.",0
16,"We bought these microphones hoping that we found a decent microphone for the price, in fact we bought two (3) packs. As far as vocals it has no range and is very, very quiet compared to other microphones. As far as construction they are cheap in quality. Frail wiring and horrible internal parts, and really light body. Not happy at all, If you don't care about how your voice sounds, or your trying to embarrass someone, or your using it for a prop, go ahead and buy it, but if you are a performer that cares about how your voice is heard, I would run away from this bargain!!! I don't even think they are worth trying to resell.",0
17,"Second one I bought. Lousy build quality and only lasted 3 months. Went through two of these before I learned my lesson. Don't waste your money on this junk. I love Planet Waves stuff normally, but these are junk.",0
18,Blow,0
19,"it will function, but it takes a lot of manipulation to keep the strings from buzzing...not good for a ""quick-change"" of songs during a performance.",0
20,"Piece of junk. The rubber had to be stretched to fit over the bridge of my 4/4 violin. When I would pull it off, the bridge would move out of place.",0
21,"I am sending it back today.  The buttons are bad.  sometimes they would work and sometimes they didn't.  I would rather have a switch 3, but they are on back order.",0
22,"This stand was a bummer.  Opened it up and was hoping to use it as a stand for my Korg Monotron Delay.  Basically what I found out was that this stand won't hold onto anything.  It can't clamp on to the microphone stand....so what's the point of it?  It's worthless.  I finally managed to clamp it on to one of my mic stands (I have 3 different ones, it didn't work with any) and then I barely put my finger on it.  Guess what happened?  That's right, it came crashing down onto the ground.  Right now it's sitting on the floor, buried behind who knows what, and I'll never use it again.  A very very bad product, surprised it's a quik lok product.",0
23,VERY VERY HOT.,0
24,"When I first attached this adapter, the PC recognized it and installed drivers, but as soon as I attempted to send any MIDI data through it (tried 3 different controllers) the PC would drop the connection and then give me the 'unrecognized device' message.  After a bit of online research, I found a driver that corrected the problem and I was able to use it for about a half-hour.

When I went to connect it again however, I first got the 'unrecognized device' and then NOTHING.  I attempted connecting to 3 other PCs (XP & Win7) and none of them even see that a device is attached (though the power led is lit).

At less then six dollars, it's not even worth my effort to send this hunk of garbage back (FYI, it's not eligible for exchange).  Instead, I will be avoiding this seller in my future Amazon orders.",0
25,"I purchased the Rode SmartLav+ as an upgrade to the original SmartLav. I kept an old iPhone 4 to use as just a recording device to use with the Smart Lavs. It's a wonderful concept to save money by recycling an old iPhone with an inexpensive microphone. and have the convenience of planting the mic on your talent. However, I am disappointed with the audio quality of both microphones. The SmartLav+ is an improvement over the original because Rode eliminated the very objectionable noise from the original SmartLav. The noise level was so high that it made the microphone virtually unusable in a quiet environment where the mic noise would be easily heard. So, the SmartLav+ is indeed much quieter than its predecessor. However, the human voice recorded by the mic sounds rather ""tinny"" and missing some frequencies. Applying EQ helps a little but not enough. My friend own the $200 Rode professional lav mic and we made a side-by-side comparison, recording into a Tascam DR-40 for the balanced pro lav mic and an iPhone 6+ for the SmartLav+. The difference was astounding! Now I have such low regard for the SmartLav+ that I will only use it as a backup or in a situation where the convenience overrides the audio quality. I am an owner of several other Rode microphones and love the company, but I think for the $70 that this costs they could have built a little better audio quality into it. I think they mis-judged the market on this item.",0
26,"Pros: Doesn't drip. Fairly compact design, probably better for travel with a case than at home.

Cons: I don't like how far it spreads the strings to stay suspended (see photos). The product images on Amazon are clearly Photoshopped to show no string spreading at all. This is not the case. The material inside (more of a micro-fiber sponge than anything special) seems to lose it's moisture much quicker than advertised (they say you only have to fill it once a month).

I'll be looking for a better solution and manually humidifying the air in the meantime.",0
27,Is not a good product. You can find something better. Its hard to make that work fine. Its always with problems.,0
28,"I am very sorry to say this but IHO it is the worst strap I ever had, too thin, poor quality, back of the strap is not real leather,  and it is very short, if you're 6'1 tall like me you're not going to like it, sorry but it is the truth",0
29,"The sound is ok but the latency is slow, almost 1/2 a second between my pick attack and the sound going to my ear. I used it on an iPhone 5 with irig software so it may work better on something faster.",0
30,"My guitar originally came with D'Addrio exp and they sounded good. I replaced them with Elixir nanoweb coated strings and they also sounded good, but the finish was wearing fast. This time I got a 3 pack of EJ16-3d light. The were easy to put on and have held up well other than tarnishing quickly.
But the sound is the problem. It's terrible. They sound very muddy. Crisp tone distinction is just not there. I thought light would be the better route, but now I'm not sure. I purchased some others to try. Also, since a purchased a 3 pack. I may just change the strings completely again to see If I just have some dead strings.",0
31,"This seems quite well thought out and seems quite complete, BUT, for a huge group of us that think this will be a big help, it just may be one more guitar instructional item that never gets used.  If you have a teacher or very experienced friend who knows theory and is willing to help you, by all means, consult them about this.  It may be a really good addition to your tool box.  If, on the other hand, you are teaching yourself or using some books, videos, and on-line courses to learn, this can be so under-explained that it is useless.  We are told it took the designer 15 years, if I remember correctly, to work it out, yet all we get is a very superficial set of instructions in using it.  None of the ""stars"" really tell you what it does or doesn't do.  No-one really goes through finding and pointing out how it shows this or that and the videos that are available are more selling promos with poor video quality.  We are told a book about it with instructions is in the works.  That will be nice, but for now I'd rather have some readable books then this tool.  Yes, it is not very expensive, but if you buy it, open it carefully (from the bottom) and be sure it is a positive item for you before deciding to keep it.  Oh and yes, one thing I thought it would do was already confirmed as not doing by the company.  Not my cup of tea but maybe it is for you.",0
32,Sucks. Get the iPhone guitar tuner. Works great and simple to use!!!!!,0
33,Not my style for what I play (rock).,0
34,"I have had mine for about 2years. I do think the sound quality itself is pretty useable, also quite versatile as well. Unfortunately, mine also developed the flashing LED syndrome, it does seem to go way after it has been on for a while. I am looking into replacement (obviously not a reverb pedal from Behringer) as I am not sure when it decides to kick the bucket all together. They must know this is a problem, they should be actively recalling or offer replacement with owners of this product but they could careless about ripping their consumer off with defective product. I also had the pitch shifter pedal form them, that also died after about 6 mouth. It is great that they are making these pedals available at a lower price but they should also acknowledge defective products and take responsibility to have them repaired or replaced with ease. On the other hand  can just imagine them laughing reading this at the Behinger headquarters, not much point posting a review like this one.",0
35,Not as expected. My old chromatic tuner was set up for a stand on the back. I was under the impression this tuner would have a stand also. Did not return because postage would have cost me to return to seller.,0
36,"the cables are great for the price cant go wrong I have not used them for a long time but so far no problems i ordered 6 more cables.
don't buy this cables they keep failing, cheap material with WHAT I SPENT ON THEM YOU COULD BUY A COUPLE DECENT ONES",0
37,i've had them for less than a week and they broke. probably because it is hickory,0
38,"I bought this amp twice in one week - first one I purchased was dented and the fans didn't run, only channel A put out sound.  Returned it to amazon, bought a replacement, opened this one... same problem, dented case, ""void if opened"" sticker was half peeled off and channel B was the only one to work this time..... from the looks of the reviews on this site, I am not the first, and probably won't be the last to be ripped off on ""re-packaged"" broken amps that obviously the manufacturer is trying to offload on the unsuspecting.... boo Pyle!!!!!",0
39,"UPDATED JAN 2018
Downgraded from 5 stars to 1 - disappointed with the new design
These are no longer the same dimensions as the 'Neotech 8301052 Mega Bass Strap, Black' the neoprene is now shorter and the leather on the front is also a different length now! The adjustment on the back of the strap was at the bottom which was easy to adjust while wearing the bass, now it's at the top so you have to remove the bass to adjust the length of the strap. I don't think these changes were well thought out at all, maybe this was a cost saving change more than a quality of product change... very disappointing

The beauty of the original design was that if you had a bass with a heavy neck it would eliminate 'neck dive' e.g. - Warwick Thumb with Wenge neck - the new strap design has much less neoprene to 'grip' to your clothing.  Now searching for a better alternative :-(

WOW WOW WOW!
Very pleased with this strap, don't know why I waited so long to replace my old strap as it was killing my shoulder. The Neotech is extremely comfortable and makes my heavy headless bass feel feather-light now!

The materials are nice and soft, distributes the weight well and stays in place.  The leather ends are very thick and stiff, which made it tough to get them on but they certainly won't fall off, so don't think I need strap locks :-)

American Made, nice quality.",0
40,"Well, it would be a nice case if the latches worked properly.
They don't however, so I'm sending it right back. The latches are crooked, do not engage properly, are difficult to close, and pop open all on their own. I'm not entrusting this case to keep my Tele secure.",0
41,"I clicked on a strap with the locking ends.  When I changed the color aparently it changed it to a strap without the locking ends.  Bad glitch with the system, the strap is fine for a non locking strap but that's not what I ordered.",0
42,"Two pedals in a row were defective. The first wouldn't power on at all unless I removed the back cover and let extra light in, and the second only works when the contour wah button is engaged. Otherwise the signal cuts out completely. That started happening only a few hours after I got it. Right out of the box it worked fine...didn't change anything aaand now it doesn't work. I'm getting pretty tired of sending these things back. Never had an issue with a pedal before, even the cheap crappy ones. It's like Morley has zero quality control or doesn't test them properly before they leave the shop.",0
43,"Before you waste your money, this stand does not work!!  The keyboard will not attach to it, merely balances(sort of) on it and will fall off!!
Keyboard requires the LC3 stand which sells for $ 29.00+.  It will actually screw onto this stand and the stand itself is much more stable.  I have no idea why Yamaha even sells this stand as part of this package but they will not take the X-frame back for a credit towards the purchase of this stand.",0
44,ok,0
45,Doesn't really do anything. I still just feel like it muffled the sound like other ear plugs. Just my opinion.,0
46,"didnt work with my setup,not universal",0
47,I have used hundreds of different tuners and I'm not a fan of this.  It's not sensitive enough to pick up some of the strings and I use it on my guitar which should be perfect.  It doesn't stay lit long enough for you to know if it's in tune.  My 24 years of guitar experience says don't buy this.,0
48,"Not bad sound, bad design. No way found to mount this at snare height. Four different snare stands and seven different cymbal stands and no luck so far",0
49,"2 months in, squeaks. Buy something else.

RMA? Sure but you'll pay for shipping. Casio makes a nicer one. Buy that.",0
50,"So this work all right.  Build quality is ok.  I've had to re-glue the black pads now as they don't seem to want to stay adheared to the metal.

Overall, this hasn't been my favorite capo due to:
1.) it's not as easy to clip on and it sometimes pops out of my hands while I'm trying to get it positioned on the neck.  now that I have a Taylor 214, I'm worried that it might damage the neck during one of these shenanigans.
2.) it doesn't fully press the strings unless you move it around while testing until you get a good sound
3.) For some reason, it doesn't sound as good as other capos with the strings having sort of a tinny, buzzy sound even after getting in the best place between frets.

Overall, I would not recommend or buy this again and am planning to give it to my son with my old guitar.",0
51,This mic worked for 2 years then just DIED! It was never dropped or mishandled in anyway. It was kept in the case when not in use. What a piece of JUNK! Save your money! If I could give it ZERO stars I would.,0
52,Blows,0
53,"I'm disappointed in the quality.  I purchased the professional version of this unit for my Church as we were setting up a studio a year ago.
I was very impressed with the quality for a reasonable price ('bout $30).
Now I'm setting up a small studio at home and I needed a stand.  I didn't need the spider holder for condenser mics since I'm using a dynamic mic.
So I chose this one thinking it was the same stand.  Boy was I wrong.  This thing is CHEAP and flimsy.  The worst part is where the stand inserts in to the base.  There is no bushing so the stand just flops around even with the nut tightened.  Very POOR.  If this  included a 1c plastic bushing for this I couldn't complaint because of the low price.  I thought about sending this one back and paying $15 for a much better stand.  So I started looking at those too.  It appears that Neewer's quality has really taken a dive.  All of the stand arms appear to be the same as what I have but some come with a XLR  and they are labeled ""broadcast"" quality.
Sorry Neewer; won't purchase again.",0
54,"Way too short for an acoustic.  I'm 5'10"" of average build and it's about 6"" too short, and that's on a Taylor 110, which is not a huge guitar either.  My fault, I should have double checked the length before i ordered it.  But then again, I've been playing for  40 years and never bought a strap that's too short, so I just didn't think about it.  Other than that, it's a nice strap, and the leather has a different look on each side, one side is much more distressed leather look than the other.  I guess I'll rig some kind of extension.",0
55,Bought it as a cheap gift. Absolute waste of money. Have to constantly reposition this to get rid of string buzzing.,0
56,"It's cheap and it looks it. Tortoise is an applique complete with air bubbles, and even brand new it peels off.",0
57,"I bought one of these units when they first came out.  At first it seemed like a great idea: eight tracks at a time was amazing.  That was until my channels started to die.  I haven't used this unit 20 times since I bought it and already channels 2, 3 and 4 are unusable.  I get a crackling noise that just won't go away.

I would not buy another Zoom product!!!",0
58,"too thin, not protective enough",0
59,I wouldn't give these to my little kids to practice on,0
60,Not very good--sticking with the Snark,0
61,"Too big for my guitar, a 2004 Jackson Rhoads, nothing rare or obscure. They seemed nice. Sending back.",0
62,"Confusing to operate, difficult to get a decent recording direct from mixer",0
63,"Great price, but not of a good quality.  Easy to assemble.  The seat comes off and the legs can fold for an easy transport.  The seat turns (on its post) by design, and can not stop from turning.  I'm returning mine since the seat is uneven, and can not be leveled.",0
64,"The stand is as sturdy as any I have ever used.  I mean this thing is built!  But the pad, not good.  I love Remo and have used their heads for 40 years but this pad has NO response.  Its like playing on a wet sponge.  No matter how I tune it, sticks just won't bounce.  I was so excited to get this one but my expectations fell flat.",0
65,"I bought the nanoPAD2 based on the rewarding experience I've recently had with the Korg nanKontrol2&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Korg-nanoKONTROL2-Slim-Line-USB-Control-Surface-Black/dp/B004M8UZS8/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Korg nanoKONTROL2 Slim-Line USB Control Surface, Black</a>&nbsp;which is a very nice inexpensive, compact control surface.

Sad to say, I don't hold the same opinion for the nanoPAD2 - the pads aren't too sensitive, the touch controller on the left side is pretty cheesy, and the unit I received wouldn't do the factory default key-change function on one pad properly, so back it went.

If you are on a dirt cheap budget, then maybe you can live with the shortcomings of this unit, but why not invest a bit more to get something that you'll enjoy using? If you are looking for something small with great pads (once you get used to them), the QuNeo&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Keith-McMillen-Instruments-QuNeo-3D-Multi-Touch-Pad-Controller/dp/B0079SUMG8/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Keith McMillen Instruments QuNeo 3D Multi-Touch Pad Controller</a>&nbsp;is worth considering - I have seen it offered locally for around $150.",0
66,"good solid cable, but tends to kink up on stage, which causes a need to unplug and untwist the cable. I wouldn't buy them again.",0
67,"My guitars are very expensive and this hook is of good quality but the rest of the assembly is cheap.
Wood base is really light weight and the sheet rock screws are a joke.
I can't see me hanging my Strat or Martin to this .",0
68,"This pedal is for amateurs and players who don't know much about music. The only way to use this chromatically so as not to be bound to a 'key' is with the toneprint option. Although the toneprint option seems like a fantastic world to dive into, I have had nothing but problems with the editor on my computer. This last time pushed me over the edge, as it wouldn't even see the pedal so that I could create my own. TC help was unable to solve this issue and was as puzzled as me.

They make some great gear. I love my Sub N Up so much. I also love my k210 & k212 cabs, but this pedal? Nah. I returned it and was glad to do so. Bought an Earthquaker Pitch Bay. Thing kicks ass.",0
69,"DO NOT USE THIS CAPO!!! I used it for about a week and clamped it on my guitar neck for about a week and the oils in the rubber started to rip off my FINISH on my guitar. I am not happy at all and didn't notice it till it was almost down do the wood. Very ACIDIC!!! DO NOT BUY, unless you want to have your finish taked off your guitar!!",0
70,"Worst strings I have ever used.  I put these on a high quality Taylor and the sound was all midrange.  No full sounds, no brightness, no projection.  I am returning to D""Addarios.

These strings sounds worse than completely dead strings.",0
71,"Have been playing guitar for many years now and from that experience can't say I was all that impressed with this set of strings. Did not maintain intonation as expected and definitely a weak string. Don't expect several of them to hold up for very long... and I change strings fairly regular due to the amount of playing I do.... but, these didn't withstand the usual period. Mostly disappointed with intonation. Prefer D'Addario hands down. With D'Addario I get great intonation and much better longevity, even beyond my typical switch outs.",0
72,"The slide is solid, but I just don't like it. My other slide is bigger on the inside and fits my fingers better. This one was a little small for my hands.",0
73,"I see ALOT of guys singing the praises of this Flanger.
For the life of me I can't figure out why. This is a marginal Flanger.
I have owned 2 of these Flangers: an original & a reissue.
Thought the reissue would be better. It wasn't at all.
There's not enough ""swirl"" & the Flanging effect is weak.
The only good thing about this Flanger is the construction.
If you are SERIOUSLY looking for a Flanger try a ADA Flanger.
The ADA is the absolute ""Kabala"" of Flangers. It kills.
My second choice for Flangers would be a Hartman.
The Hartman is good but it has a huge volume bump.
I've been playing for a long time & I'm a ""Flanger Guy"".
I know what Flangers do & I know how they're suppose to sound.
You don't use a Flanger all the time so they gotta be right.
The MXR Flanger trys hard but is weak with a minimal sweep.
MXR Flanger....close.....but no cigar.",0
74,This came broken even though the package was in perfect shape! It seems cheaply made with cheap plastic. I would look for something of higher quality. This was a disappointment.,0
75,These strings suck. The strings looked more pink than red. Also they felt awful and sounded awful. They felt like 3 year old strings and sounded really dull. It's all caused by the paint on the strings. I'm pretty sure they just spray paint them. Not worth the price tag.,0
76,"I bought this after seeing a similar stand at a rehearsal and liked the idea of the clips that hold the guitar in.  I've had some of the cheaper everyday guitar stands, and had them knocked over in winds, people tripping on the stage, etc.  Thought this would be more stable.  With both of my basses on it, I didn't like how one of the basses would always hit one of the legs of the stand.  Also, if I removed one of the basses, the other bass would shift the balance of the stand and make it prone to tipping over.  I'm going to be returning this and probably get two single guitar stands.",0
77,"Yuck...I love the Meinl HCS series because they are great budget cymbals, but it is difficult to believe but I like every single HCS cymbal except for this one. The pitch epitomizes your typical high-sounding cheap tone, and the cymbals is SO FLAT sounding. I feel like I'm hitting a steel garbage can lid, and washing is horrible on this thing. Get the 18"" traditional crash instead.",0
78,I bought these strings to use for my 6 string to tune to drop B ..what I got was no 54 gauge string and 2 extra light strings !!! So I was disappointed ..won't buy again,0
79,"These are plastic, not bone. Bone refers to the color which kind of a shady thing for the seller to do, knowing bone is a high-end material for these parts.",0
80,"P.O.S, Made my equipment hum something fierce. come to find out this is definitely not isolated circuits, like advertised. stay far away",0
81,Don't waste your money on this one.,0
82,Bought these and went through them in four days. Good thing there were a lot.,0
83,I've bought it for the friend and he actually paid for it. But come on! $35 for little metal clip.,0
84,"Cons: Okay, used these for recording. Literally, LITERALLY, the first 15 minutes, all of the whips came out. We used duct tape, like, a lot of duct tape, and they still kept falling out. I'd recommend ripping them out and regluing them in with your own super glue. Vater did send me a free pair when I told them about the problem (unless they've changed their glue, these will likely come apart too). Not the only pair that this has happened with.

Pros: Sounds AMAZING. Been drumming and recording for over a decade and never had such a positive sound. The engineer even commented on the great sound. Very precise and effective ""thwack"" that isn't as aggressive and prominent as a stick, but no where near as light and lame as a brush. Great for a non-distracting but effective presence..",0
85,"OMG  Bad sounding, they sound dead,  got a fake set from china, yes there out there!
or maybe Elixirs sound this way
going back to the greatest Sounding strings  D'Addario",0
86,"The capo I received has a shallow and short gripping ability.  It barely fit on my parlor guitar in depth and width and would not fit at all on my Ovation A/E guitar, neither of which has a very deep or wide neck.  Additionally, I found it to be difficult to grasp and open.  I threw it in the trash.",0
87,They look promising but don't last but a few weeks.,0
88,Fine product.,0
89,ABSOLUTE JUNK!  THESE WIRES DID NOT LAST TWO WEEKS BEFORE THEY BOTH STARTING BREAKING UP WITH STATIC. SAVE YOUR MONEY.,0
90,"the case smell some kind of chemical ,, not sure if is healthy",0
91,"Works great on my acoustics, BUT is too thick to fit under the strings on my Fender Standard Stratocaster to do the fingerboard (or the underside of the strings) on it. I expect this would be the same for any fully/correctly set up electric guitar. 1/2 the device advertised - 1/2 the device I expected or wanted.",0
92,I've been switching this pedal around to different spots in my effects lineup on my board. It only works during active playing. Noise does not cancel in between notes or chords which makes it useless when recording tracks.,0
93,"I bought this capo because it was advertised for ""curved"" necks. However, this capo has a flat edge and does not work on a curved fretboard. My 1968 Rickenbacker 360 has a curved fretboard which prevented my trusty Shubb capo from working properly. This capo will not work any better. This capo otherwise works OK, but I prefer the compact and fast-acting Shubb design.  Don't buy this if you have a curved fretboard.",0
94,"This PA head has all the ""features"" you would want. Reverb, delay, 4 channels, etc. However, to get the effects to work to the point where they actually sound like effects requires turning all the control knobs up all the way. Another quirk is if you want only delay, you can't get it unless you turn up the reverb control. What? Anyway I finally got it setup for my practice room with my piano and it sounds good. But this head would never work in a band or rehearsal setting since it's underpowered and the effects are quirky to manage and set. Best bet is to go buy a straight PA head with no effects and then buy a mixer with built in effects. It will cost more but you get what you pay for. BnB Beatles Depot",0
95,The bag seemed well constructed but the odor infused in the material was so bad that I returned it for a refund. I went with an SKB instead.,0
96,Lousy product. I almost hate it (and trying not to). The design just doesn't make any sense. I bought it because there really isn't any other low cost alternative.,0
97,"Garbage. The pickups stopped working after a month. It sounds like sh! t on my tube amp, horrible. I'm comparing it to my $300 Schecter - which blows this thing out of the water. Pass. Sorry guys, but it IS a cheap one.",0
98,Toy!!  Hard to play in tune.  Save your $$  Some ocarinas make it easy to play real music - not this  one.,0
99,Disappointing. Hard to see stickers and nothing else.,0
100,"I ordered two of these cables in April.  Today, on September 30, both are not operational.  PVC for connectors is a dumb idea.  Both cables have issues with the straight connector, if I move and hold the connector in an offset position, I can get a signal from the amp.  Other than that, no connection at all.  These cables were a total waste of money.  The 30 day return policy is BS.  I should be entitled to a refund.  Amazon should take responsibility because I bought the cable because touted these ""best seller,"".  Bestseller or not, these cables are cheap pieces of garbage.",0
101,"If you don't use the speaker very often, it's fine.  If you use it a lot professionally, good luck finding replacement parts.  I was trying to replace the driver (tweeter:  Behringer Replacement Driver 44T30H8) that blew and it was impossible to only find the part until I dismantled the speaker.  Then I was only able to find one store in the UK that has the driver for this very popular speaker. Behringer showed it as coming soon on their website, yet the behringer speaker models that use this same horn driver have been around since 2007.  The total after shipping puts me within $70 of the price for a whole new speaker.  That is extremely poor after the sale customer service.  Now, I will have to attempt to find an after market driver that will fit.  I will not purchase anymore behringer products.",0
102,"The worst, low quality strings I have ever used in over 3 decades of playing the guitar. I've used several different strings in my lifetime, from GHS Boomers to Fender Bullets, to my only true love, Ernie Ball Super Slinky's, and I have to say these are the absolute worst strings I've ever played... here is why... They NEVER stay in tune on any guitar I own (and I've tried themon several, from ESPs to Gibsons, to USA Fenders). I am CONSTANTLY tuning these POS strings. One chord after tuning and the whole guitar needs to be re-tuned. Next, they stay bright for about 2 hours. These are some of the deadest feeling/sounding strings I have ever played. I know a lot of people will disagree with me, and I really do not know why so many people love these so much. I thikn it's because they are cheap and marketed well. Sadly, like I said... to me, worst string ever made. Makes sense I was buying these 10 packs for like $16.",0
